current_ray_data_ld.x,current_ray_data_ld.y,current_ray_data_ld.z,current_ray_data_lo.x,current_ray_data_lo.y,current_ray_data_lo.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,current_ray_data_rd.x,current_ray_data_rd.y,current_ray_data_rd.z,object_name
0.9768996, -0.2032727, -0.06593374,8.234441, 2.35829, 24.33145,0.9768996, -0.2032727, -0.06593374,8.229436, 2.355234, 24.26672
0.9769011, -0.2032737, -0.06590955,8.234577, 2.358321, 24.33151,0.9769011, -0.2032737, -0.06590955,8.229572, 2.355261, 24.26677
0.9769027, -0.2032749, -0.0658825,8.234728, 2.358356, 24.33157,0.9769027, -0.2032749, -0.0658825,8.229724, 2.355292, 24.26683
0.9769045, -0.2032763, -0.06585156,8.234899, 2.358394, 24.33164,0.9769045, -0.2032763, -0.06585156,8.229897, 2.355325, 24.2669
0.9769062, -0.203278, -0.06581961,8.235074, 2.358432, 24.33171,0.9769062, -0.203278, -0.06581961,8.230074, 2.355359, 24.26698
0.9769078, -0.2032797, -0.06579147,8.235229, 2.358465, 24.33178,0.9769078, -0.2032797, -0.06579147,8.230229, 2.355389, 24.26704
0.9769093, -0.2032816, -0.0657631,8.235383, 2.358498, 24.33184,0.9769093, -0.2032816, -0.0657631,8.230384, 2.355417, 24.26711
0.9769108, -0.2032836, -0.06573509,8.235535, 2.35853, 24.33191,0.9769108, -0.2032836, -0.06573509,8.230537, 2.355445, 24.26717
0.9769122, -0.2032858, -0.06570665,8.23569, 2.358562, 24.33197,0.9769122, -0.2032858, -0.06570665,8.230693, 2.355473, 24.26723
0.976914, -0.2032887, -0.06567167,8.235877, 2.3586, 24.33205,0.976914, -0.2032887, -0.06567167,8.230882, 2.355505, 24.26731
0.9769157, -0.2032914, -0.06563929,8.236049, 2.358634, 24.33212,0.9769157, -0.2032914, -0.06563929,8.231054, 2.355536, 24.26739
0.9769173, -0.2032945, -0.06560472,8.23623, 2.358669, 24.3322,0.9769173, -0.2032945, -0.06560472,8.231237, 2.355566, 24.26746
0.9769187, -0.2032975, -0.06557494,8.236386, 2.358699, 24.33226,0.9769187, -0.2032975, -0.06557494,8.231395, 2.355592, 24.26753
0.9769201, -0.2033003, -0.06554536,8.236539, 2.358728, 24.33232,0.9769201, -0.2033003, -0.06554536,8.231548, 2.355617, 24.26759
0.9769214, -0.2033037, -0.06551455,8.236698, 2.358757, 24.33239,0.9769214, -0.2033037, -0.06551455,8.231709, 2.355643, 24.26766
0.9769228, -0.2033072, -0.06548399,8.236855, 2.358786, 24.33246,0.9769228, -0.2033072, -0.06548399,8.231866, 2.355667, 24.26772
0.9769239, -0.2033101, -0.06545733,8.236989, 2.358809, 24.33251,0.9769239, -0.2033101, -0.06545733,8.232001, 2.355687, 24.26778
0.9769254, -0.2033142, -0.06542341,8.23716, 2.358839, 24.33259,0.9769254, -0.2033142, -0.06542341,8.232174, 2.355713, 24.26785
0.9769267, -0.203318, -0.06539171,8.237316, 2.358866, 24.33265,0.9769267, -0.203318, -0.06539171,8.232332, 2.355735, 24.26792
0.9769281, -0.2033227, -0.06535577,8.237494, 2.358896, 24.33273,0.9769281, -0.2033227, -0.06535577,8.232512, 2.355761, 24.26799
0.9769294, -0.203327, -0.06532422,8.23765, 2.358922, 24.33279,0.9769294, -0.203327, -0.06532422,8.232668, 2.355783, 24.26806
0.9769307, -0.203332, -0.06528811,8.237824, 2.358949, 24.33287,0.9769307, -0.203332, -0.06528811,8.232844, 2.355806, 24.26814
0.976932, -0.2033367, -0.06525342,8.23799, 2.358975, 24.33294,0.976932, -0.2033367, -0.06525342,8.233011, 2.355828, 24.26821
0.9769334, -0.203342, -0.06521676,8.238165, 2.359002, 24.33301,0.9769334, -0.203342, -0.06521676,8.233187, 2.35585, 24.26828
0.9769346, -0.2033467, -0.06518493,8.238313, 2.359024, 24.33307,0.9769346, -0.2033467, -0.06518493,8.233337, 2.355868, 24.26834
0.9769359, -0.2033522, -0.06514876,8.238482, 2.359048, 24.33315,0.9769359, -0.2033522, -0.06514876,8.233506, 2.355888, 24.26842
0.9769371, -0.2033584, -0.06510929,8.238662, 2.359074, 24.33322,0.9769371, -0.2033584, -0.06510929,8.233689, 2.355909, 24.26849
